DateID,LineID,CountryID,StateID,RegionID,MaxLoading,MinLoading,AvgLoading,EnergyExchanged
604,72,2.0,,4.0,0.0,0.0,0.0,0.0
604,73,2.0,,4.0,308.0,5.0,110.0,2.65
604,74,3.0,,4.0,-931.0,0.0,-921.0,-22.1
604,75,3.0,,4.0,-968.0,-200.0,-512.0,-12.29
604,76,3.0,,5.0,-70.0,0.0,-48.0,-1.14
605,66,1.0,,4.0,133.0,14.0,60.0,1.45
605,67,1.0,,4.0,180.0,-102.0,66.0,1.57
605,68,1.0,,4.0,-215.0,-151.0,-196.0,-4.69
605,69,1.0,,5.0,20.0,-2.0,2.0,0.05
605,70,1.0,,5.0,2.0,-25.0,9.0,0.23
605,71,2.0,,1.0,35.0,0.0,10.0,0.24
605,72,2.0,,4.0,0.0,0.0,0.0,0.0
605,73,2.0,,4.0,304.0,1.0,90.0,2.15
605,74,3.0,,4.0,-927.0,-920.0,-924.0,-22.17
605,75,3.0,,4.0,-759.0,-403.0,-589.0,-14.13
605,76,3.0,,5.0,-68.0,0.0,-57.0,-1.36
606,66,1.0,,4.0,123.0,-39.0,54.0,1.29
606,67,1.0,,4.0,229.0,-145.0,78.0,1.87
606,68,1.0,,4.0,-226.0,-193.0,-208.0,-4.99
606,69,1.0,,5.0,8.0,-6.0,1.0,0.03
606,70,1.0,,5.0,12.0,1.0,7.0,0.17
606,71,2.0,,1.0,39.0,0.0,8.0,0.18
606,72,2.0,,4.0,0.0,0.0,0.0,0.0
606,73,2.0,,4.0,316.0,-67.0,80.0,1.91
606,74,3.0,,4.0,-922.0,-919.0,-922.0,-22.14
606,75,3.0,,4.0,-952.0,-201.0,-531.0,-12.74
606,76,3.0,,5.0,-123.0,0.0,-55.0,-1.31
607,66,1.0,,4.0,152.0,-55.0,61.0,1.47
607,67,1.0,,4.0,193.0,-123.0,86.0,2.07
607,68,1.0,,4.0,-237.0,-184.0,-204.0,-4.89
607,69,1.0,,5.0,18.0,0.0,3.0,0.08
607,70,1.0,,5.0,20.0,1.0,2.0,0.05
607,71,2.0,,1.0,-44.0,0.0,-1.0,-0.03
607,72,2.0,,4.0,0.0,0.0,0.0,0.0
607,73,2.0,,4.0,245.0,2.0,63.0,1.5
607,74,3.0,,4.0,-930.0,-923.0,-928.0,-22.26
607,75,3.0,,4.0,-996.0,-201.0,-553.0,-13.26
607,76,3.0,,5.0,-60.0,0.0,-50.0,-1.2
608,66,1.0,,4.0,281.0,-68.0,36.0,0.86
608,67,1.0,,4.0,202.0,-34.0,75.0,1.79
608,68,1.0,,4.0,-299.0,-176.0,-211.0,-5.05
608,69,1.0,,5.0,-62.0,0.0,-5.0,-0.12
608,70,1.0,,5.0,12.0,0.0,3.0,0.07
608,71,2.0,,1.0,-36.0,0.0,0.0,0.0
608,72,2.0,,4.0,0.0,0.0,0.0,0.0
608,73,2.0,,4.0,258.0,5.0,78.0,1.88
608,74,3.0,,4.0,-931.0,-730.0,-848.0,-20.36
608,75,3.0,,4.0,-716.0,-399.0,-504.0,-12.09
608,76,3.0,,5.0,-60.0,0.0,-52.0,-1.24
609,66,1.0,,4.0,113.0,-64.0,38.0,0.91
609,67,1.0,,4.0,184.0,-139.0,45.0,1.08
609,68,1.0,,4.0,-230.0,-181.0,-204.0,-4.9
609,69,1.0,,5.0,9.0,-6.0,1.0,0.02
609,70,1.0,,5.0,13.0,-3.0,3.0,0.06
609,71,2.0,,1.0,-47.0,0.0,-3.0,-0.08
609,72,2.0,,4.0,0.0,0.0,0.0,0.0
609,73,2.0,,4.0,258.0,5.0,95.0,2.27
609,74,3.0,,4.0,-930.0,-686.0,-846.0,-20.3
609,75,3.0,,4.0,-767.0,-406.0,-593.0,-14.23
609,76,3.0,,5.0,-66.0,0.0,-50.0,-1.2
610,66,1.0,,4.0,95.0,-60.0,17.0,0.41
610,67,1.0,,4.0,199.0,-105.0,55.0,1.31
610,68,1.0,,4.0,-240.0,-187.0,-211.0,-5.07
610,69,1.0,,5.0,4.0,0.0,1.0,0.03
610,70,1.0,,5.0,13.0,0.0,5.0,0.11
610,71,2.0,,1.0,-38.0,0.0,-5.0,-0.13
610,72,2.0,,4.0,0.0,0.0,0.0,0.0
610,73,2.0,,4.0,224.0,7.0,50.0,1.2
610,74,3.0,,4.0,-590.0,-438.0,-456.0,-10.96
610,75,3.0,,4.0,-766.0,-402.0,-599.0,-14.37
610,76,3.0,,5.0,-64.0,0.0,-55.0,-1.32
611,66,1.0,,4.0,95.0,-62.0,10.0,0.24
611,67,1.0,,4.0,244.0,-112.0,58.0,1.4
611,68,1.0,,4.0,-244.0,-183.0,-212.0,-5.1
611,69,1.0,,5.0,8.0,-20.0,1.0,0.03
611,70,1.0,,5.0,17.0,-15.0,3.0,0.07
611,71,2.0,,1.0,-42.0,0.0,-15.0,-0.37
611,72,2.0,,4.0,0.0,0.0,0.0,0.0
611,73,2.0,,4.0,182.0,14.0,15.0,0.36
611,74,3.0,,4.0,-446.0,-445.0,-446.0,-10.69
611,75,3.0,,4.0,-769.0,-396.0,-683.0,-16.39
611,76,3.0,,5.0,-63.0,0.0,-51.0,-1.22
612,66,1.0,,4.0,109.0,-74.0,-4.0,-0.1
612,67,1.0,,4.0,247.0,-79.0,86.0,2.06
612,68,1.0,,4.0,-254.0,-142.0,-231.0,-5.53
612,69,1.0,,5.0,-35.0,0.0,-2.0,-0.05
612,70,1.0,,5.0,-21.0,8.0,-3.0,-0.07
612,71,2.0,,1.0,-38.0,0.0,-14.0,-0.33
612,72,2.0,,4.0,0.0,0.0,0.0,0.0
612,73,2.0,,4.0,-96.0,-4.0,-8.0,-0.18
612,74,3.0,,4.0,-450.0,-424.0,-434.0,-10.42
612,75,3.0,,4.0,-764.0,-39.0,-375.0,-9.0
612,76,3.0,,5.0,-58.0,0.0,-47.0,-1.12
613,66,1.0,,4.0,163.0,-68.0,37.0,0.89
613,67,1.0,,4.0,230.0,-126.0,69.0,1.64
613,68,1.0,,4.0,-259.0,-197.0,-235.0,-5.65
613,69,1.0,,5.0,-22.0,-1.0,-12.0,-0.28
613,70,1.0,,5.0,-37.0,0.0,-9.0,-0.21
613,71,2.0,,1.0,-44.0,0.0,-20.0,-0.48
613,72,2.0,,4.0,0.0,0.0,0.0,0.0
613,73,2.0,,4.0,-223.0,135.0,-26.0,-0.63
613,74,3.0,,4.0,-431.0,-423.0,-426.0,-10.22
613,75,3.0,,4.0,-763.0,-604.0,-706.0,-16.95
613,76,3.0,,5.0,-48.0,0.0,-41.0,-0.98
614,66,1.0,,4.0,123.0,-43.0,25.0,0.59
614,67,1.0,,4.0,221.0,0.0,80.0,1.93
614,68,1.0,,4.0,-312.0,-202.0,-235.0,-5.65
614,69,1.0,,5.0,-21.0,-1.0,-12.0,-0.29
614,70,1.0,,5.0,-39.0,11.0,-10.0,-0.24
614,71,2.0,,1.0,-62.0,0.0,-26.0,-0.62
614,72,2.0,,4.0,0.0,0.0,0.0,0.0
614,73,2.0,,4.0,56.0,9.0,38.0,0.92
614,74,3.0,,4.0,-486.0,-428.0,-447.0,-10.73
614,75,3.0,,4.0,-764.0,-412.0,-628.0,-15.08
614,76,3.0,,5.0,-64.0,0.0,-49.0,-1.18
615,66,1.0,,4.0,-101.0,95.0,7.0,0.16
615,67,1.0,,4.0,221.0,-111.0,38.0,0.92
615,68,1.0,,4.0,-279.0,-142.0,-210.0,-5.04
615,69,1.0,,5.0,-24.0,-1.0,-15.0,-0.35
615,70,1.0,,5.0,-23.0,7.0,-4.0,-0.09
615,71,2.0,,1.0,-58.0,0.0,-26.0,-0.63
615,72,2.0,,4.0,0.0,0.0,0.0,0.0
615,73,2.0,,4.0,58.0,5.0,36.0,0.87
615,74,3.0,,4.0,-490.0,-485.0,-487.0,-11.68
615,75,3.0,,4.0,-765.0,-403.0,-553.0,-13.28
615,76,3.0,,5.0,-65.0,0.0,-47.0,-1.12
616,66,1.0,,4.0,173.0,-94.0,18.0,0.42
616,67,1.0,,4.0,-118.0,3.0,13.0,0.32
616,68,1.0,,4.0,-245.0,-124.0,-179.0,-4.29
616,69,1.0,,5.0,-24.0,-10.0,-18.0,-0.42
616,70,1.0,,5.0,11.0,-6.0,3.0,0.08
616,71,2.0,,1.0,-48.0,0.0,-23.0,-0.55
616,72,2.0,,4.0,0.0,0.0,0.0,0.0
616,73,2.0,,4.0,58.0,7.0,18.0,0.43
616,74,3.0,,4.0,-488.0,-486.0,-487.0,-11.68
616,75,3.0,,4.0,-762.0,-410.0,-568.0,-13.63
616,76,3.0,,5.0,-62.0,0.0,-48.0,-1.16
617,66,1.0,,4.0,143.0,-60.0,20.0,0.47
617,67,1.0,,4.0,-111.0,0.0,-7.0,-0.18
617,68,1.0,,4.0,-241.0,-150.0,-189.0,-4.55
617,69,1.0,,5.0,-23.0,-13.0,-19.0,-0.45
617,70,1.0,,5.0,9.0,-4.0,4.0,0.1
617,71,2.0,,1.0,-36.0,0.0,-15.0,-0.36
617,72,2.0,,4.0,0.0,0.0,0.0,0.0
617,73,2.0,,4.0,-169.0,140.0,7.0,0.17
617,74,3.0,,4.0,-494.0,-432.0,-451.0,-10.83
617,75,3.0,,4.0,-766.0,-402.0,-638.0,-15.32
617,76,3.0,,5.0,-56.0,0.0,-47.0,-1.12
618,66,1.0,,4.0,-130.0,127.0,6.0,0.13
618,67,1.0,,4.0,-186.0,157.0,-4.0,-0.1
618,68,1.0,,4.0,-245.0,-144.0,-188.0,-4.5
618,69,1.0,,5.0,-35.0,0.0,-16.0,-0.38
618,70,1.0,,5.0,15.0,0.0,2.0,0.05
618,71,2.0,,1.0,-44.0,0.0,-18.0,-0.43
618,72,2.0,,4.0,0.0,0.0,0.0,0.0
618,73,2.0,,4.0,-229.0,0.0,68.0,1.63
618,74,3.0,,4.0,-440.0,-432.0,-435.0,-10.45
618,75,3.0,,4.0,769.0,402.0,-664.0,-15.93
618,76,3.0,,5.0,-57.0,0.0,-48.0,-1.16
619,66,1.0,,4.0,122.0,-117.0,3.0,0.07
619,67,1.0,,4.0,-199.0,156.0,-21.0,-0.5
619,68,1.0,,4.0,-253.0,-121.0,-185.0,-4.45
619,69,1.0,,5.0,-37.0,0.0,-15.0,-0.36
619,70,1.0,,5.0,-30.0,0.0,-6.0,-0.14
619,71,2.0,,1.0,-57.0,0.0,-24.0,-0.57
619,72,2.0,,4.0,0.0,0.0,0.0,0.0
619,73,2.0,,4.0,218.0,4.0,73.0,1.76
619,74,3.0,,4.0,-436.0,-432.0,-435.0,-10.43
619,75,3.0,,4.0,766.0,399.0,-655.0,-15.73
619,76,3.0,,5.0,-63.0,0.0,-51.0,-1.22
620,66,1.0,,4.0,146.0,-121.0,-11.0,-0.27
620,67,1.0,,4.0,-207.0,145.0,-31.0,-0.75
620,68,1.0,,4.0,-229.0,-130.0,-186.0,-4.46
620,69,1.0,,5.0,-28.0,-11.0,-20.0,-0.47
620,70,1.0,,5.0,12.0,-22.0,3.0,0.07
620,71,2.0,,1.0,-56.0,0.0,-21.0,-0.51
620,72,2.0,,4.0,0.0,0.0,0.0,0.0
620,73,2.0,,4.0,214.0,5.0,71.0,1.71
620,74,3.0,,4.0,-446.0,-436.0,-441.0,-10.59
620,75,3.0,,4.0,-766.0,-402.0,-661.0,-15.87
620,76,3.0,,5.0,-54.0,0.0,-45.0,-1.08
621,66,1.0,,4.0,126.0,-94.0,-9.0,-0.21
621,67,1.0,,4.0,-171.0,155.0,-87.0,-2.09
621,68,1.0,,4.0,-234.0,-147.0,-199.0,-4.76
621,69,1.0,,5.0,-24.0,-12.0,-18.0,-0.44
621,70,1.0,,5.0,8.0,-5.0,1.0,0.03
621,71,2.0,,1.0,-65.0,0.0,-30.0,-0.72
621,72,2.0,,4.0,0.0,0.0,0.0,0.0
621,73,2.0,,4.0,-247.0,69.0,-85.0,-2.05
621,74,3.0,,4.0,-498.0,-446.0,-466.0,-11.19
621,75,3.0,,4.0,-761.0,-403.0,-575.0,-13.79
621,76,3.0,,5.0,-63.0,0.0,-53.0,-1.26
622,66,1.0,,4.0,153.0,-73.0,-5.0,-0.12
622,67,1.0,,4.0,215.0,-197.0,-18.0,-0.43
622,68,1.0,,4.0,-237.0,-135.0,-191.0,-4.58
622,69,1.0,,5.0,-24.0,-1.0,-15.0,-0.36
622,70,1.0,,5.0,-32.0,0.0,-8.0,-0.19
622,71,2.0,,1.0,-66.0,0.0,-36.0,-0.87
622,72,2.0,,4.0,0.0,0.0,0.0,0.0
622,73,2.0,,4.0,-180.0,0.0,83.0,2.0
622,74,3.0,,4.0,-498.0,-486.0,-493.0,-11.82
622,75,3.0,,4.0,-717.0,-400.0,-501.0,-12.01
622,76,3.0,,5.0,-52.0,0.0,-40.0,-0.96
623,66,1.0,,4.0,-130.0,112.0,-2.0,-0.04
623,67,1.0,,4.0,324.0,-185.0,-15.0,-0.36
623,68,1.0,,4.0,-248.0,-129.0,-195.0,-4.69
623,69,1.0,,5.0,-26.0,-14.0,-20.0,-0.48
623,70,1.0,,5.0,-7.0,0.0,-1.0,-0.03
623,71,2.0,,1.0,-65.0,0.0,-39.0,-0.94
623,72,2.0,,4.0,0.0,0.0,0.0,0.0
623,73,2.0,,4.0,-153.0,41.0,-74.0,-1.78
623,74,3.0,,4.0,-488.0,0.0,-487.0,-11.7
623,75,3.0,,4.0,-771.0,-405.0,-563.0,-13.5
623,76,3.0,,5.0,-59.0,0.0,-47.0,-1.12
624,66,1.0,,4.0,-130.0,103.0,-11.0,-0.26
624,67,1.0,,4.0,-199.0,151.0,-35.0,-0.84
624,68,1.0,,4.0,-269.0,-142.0,-201.0,-4.82
624,69,1.0,,5.0,-26.0,-14.0,-20.0,-0.48
624,70,1.0,,5.0,12.0,0.0,4.0,0.1
624,71,2.0,,1.0,-72.0,0.0,-42.0,-1.02
624,72,2.0,,4.0,0.0,0.0,0.0,0.0
624,73,2.0,,4.0,-255.0,-16.0,-91.0,-2.19
624,74,3.0,,4.0,-490.0,-488.0,-489.0,-11.73
624,75,3.0,,4.0,-766.0,-404.0,-597.0,-14.32
624,76,3.0,,5.0,-58.0,0.0,-45.0,-1.08
625,66,1.0,,4.0,140.0,-126.0,-9.0,-0.22
625,67,1.0,,4.0,183.0,-151.0,-31.0,-0.75
625,68,1.0,,4.0,-236.0,-134.0,-199.0,-4.78
625,69,1.0,,5.0,-24.0,-14.0,-20.0,-0.48
625,70,1.0,,5.0,7.0,0.0,2.0,0.04
625,71,2.0,,1.0,-64.0,0.0,-39.0,-0.94
625,72,2.0,,4.0,0.0,0.0,0.0,0.0
625,73,2.0,,4.0,-224.0,2.0,-115.0,-2.76
625,74,3.0,,4.0,-756.0,-490.0,-529.0,-12.68
625,75,3.0,,4.0,-769.0,-394.0,-544.0,-13.05
625,76,3.0,,5.0,-56.0,0.0,-46.0,-1.1
627,66,1.0,,4.0,-122.0,96.0,-30.0,-0.72
627,67,1.0,,4.0,-189.0,162.0,-23.0,-0.56
627,68,1.0,,4.0,-248.0,-127.0,-189.0,-4.55
627,69,1.0,,5.0,-32.0,0.0,-23.0,-0.55
627,70,1.0,,5.0,18.0,0.0,4.0,0.1
627,71,2.0,,1.0,-67.0,0.0,-39.0,-0.93
627,72,2.0,,4.0,0.0,0.0,0.0,0.0
627,73,2.0,,4.0,292.0,24.0,143.0,3.42
627,74,3.0,,4.0,-920.0,-642.0,-855.0,-20.51
627,75,3.0,,4.0,-769.0,-404.0,-512.0,-12.3
627,76,3.0,,5.0,-64.0,0.0,-50.0,-1.2
628,66,1.0,,4.0,196.0,-131.0,-20.0,-0.48
628,67,1.0,,4.0,-186.0,183.0,-31.0,-0.75
628,68,1.0,,4.0,-249.0,-145.0,-198.0,-4.76
628,69,1.0,,5.0,-27.0,-15.0,-22.0,-0.54
628,70,1.0,,5.0,8.0,-6.0,1.0,0.03
628,71,2.0,,1.0,-64.0,0.0,-40.0,-0.96
628,72,2.0,,4.0,0.0,0.0,0.0,0.0
628,73,2.0,,4.0,-300.0,-8.0,-152.0,-3.66
628,74,3.0,,4.0,-922.0,-634.0,-857.0,-20.57
628,75,3.0,,4.0,-767.0,-400.0,-547.0,-13.13
628,76,3.0,,5.0,-60.0,0.0,-51.0,-1.23
629,66,1.0,,4.0,234.0,-148.0,-21.0,-0.49
629,67,1.0,,4.0,-217.0,154.0,-54.0,-1.3
629,68,1.0,,4.0,-244.0,-131.0,-199.0,-4.78
629,69,1.0,,5.0,-35.0,2.0,-71.0,-1.71
629,70,1.0,,5.0,-37.0,9.0,-6.0,-0.14
629,71,2.0,,1.0,-67.0,0.0,-47.0,-1.12
629,72,2.0,,4.0,0.0,0.0,0.0,0.0
629,73,2.0,,4.0,-331.0,4.0,-163.0,-3.91
629,74,3.0,,4.0,-928.0,-542.0,-793.0,-19.03
629,75,3.0,,4.0,-669.0,-397.0,-494.0,-11.85
629,76,3.0,,5.0,-64.0,0.0,-43.0,-1.02
630,66,1.0,,4.0,-118.0,110.0,-30.0,-0.71
630,67,1.0,,4.0,-213.0,180.0,-55.0,-1.33
630,68,1.0,,4.0,-256.0,-132.0,-201.0,-4.82
630,69,1.0,,5.0,-26.0,-9.0,-18.0,-0.43
630,70,1.0,,5.0,23.0,0.0,4.0,0.1
630,71,2.0,,1.0,-60.0,0.0,-38.0,-0.91
